"Identical","LAB_SEED","Orientation1","Orientation2","PPList","Picture1","Picture2","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Pictures_response","correct_Start_E","correct_Target_response_Prac","correct_Welcome_PP_E","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_LAB_SEED","count_Language_Selection","count_List_Select","count_List_Selection","count_Pictures_Break","count_Pictures_End","count_Pictures_Exp","count_Pictures_Fixation","count_Pictures_Fixation_Prac","count_Pictures_Prac","count_Pictures_Start","count_Pictures_Target","count_Pictures_Trial","count_Pictures_Welcome","count_Pictures_loop","count_Pictures_response","count_Pictures_response_correct","count_Pictures_response_noans","count_Pictures_response_wrong","count_Prac","count_Prac_Count","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Start_DE","count_Start_E","count_Start_ELL","count_Start_HUN","count_Start_NOR","count_Start_PL","count_Start_POR","count_Start_SC","count_Start_TC","count_Start_THAI","count_Start_TUR","count_Target_Prac","count_Target_response_Prac","count_Target_response_correct_Prac","count_Target_response_noans_Prac","count_Target_response_wrong_Prac","count_Trial_logger","count_Welcome_PP_DE","count_Welcome_PP_E","count_Welcome_PP_ELL","count_Welcome_PP_HUN","count_Welcome_PP_NOR","count_Welcome_PP_PL","count_Welcome_PP_POR","count_Welcome_PP_SC","count_Welcome_PP_TC","count_Welcome_PP_THAI","count_Welcome_PP_TUR","datetime","de","description","disable_garbage_collection","ell","empty_column","en","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","hun","keyboard_backend","live_row","live_row_Pictures_loop","live_row_Prac","live_row_Prac_loop","logfile","mouse_backend","nor","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","pol","por","repeat_cycle","reset_loop","response","response_Pictures_Break","response_Pictures_End","response_Pictures_response","response_Start_DE","response_Start_E","response_Start_ELL","response_Start_HUN","response_Start_NOR","response_Start_PL","response_Start_POR","response_Start_SC","response_Start_TC","response_Start_THAI","response_Start_TUR","response_Target_response_Prac","response_Welcome_PP_DE","response_Welcome_PP_E","response_Welcome_PP_ELL","response_Welcome_PP_HUN","response_Welcome_PP_NOR","response_Welcome_PP_PL","response_Welcome_PP_POR","response_Welcome_PP_SC","response_Welcome_PP_TC","response_Welcome_PP_THAI","response_Welcome_PP_TUR","response_time","response_time_Pictures_Break","response_time_Pictures_End","response_time_Pictures_response","response_time_Start_DE","response_time_Start_E","response_time_Start_ELL","response_time_Start_HUN","response_time_Start_NOR","response_time_Start_PL","response_time_Start_POR","response_time_Start_SC","response_time_Start_TC","response_time_Start_THAI","response_time_Start_TUR","response_time_Target_response_Prac","response_time_Welcome_PP_DE","response_time_Welcome_PP_E","response_time_Welcome_PP_ELL","response_time_Welcome_PP_HUN","response_time_Welcome_PP_NOR","response_time_Welcome_PP_PL","response_time_Welcome_PP_POR","response_time_Welcome_PP_SC","response_time_Welcome_PP_TC","response_time_Welcome_PP_THAI","response_time_Welcome_PP_TUR","round_decimals","sampler_backend","sc","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","tc","thai","time_Check_This","time_Disable_Mouse","time_EXP","time_LAB_SEED","time_Language_Selection","time_List_Select","time_List_Selection","time_Pictures_Break","time_Pictures_End","time_Pictures_Exp","time_Pictures_Fixation","time_Pictures_Fixation_Prac","time_Pictures_Prac","time_Pictures_Start","time_Pictures_Target","time_Pictures_Trial","time_Pictures_Welcome","time_Pictures_loop","time_Pictures_response","time_Pictures_response_correct","time_Pictures_response_noans","time_Pictures_response_wrong","time_Prac","time_Prac_Count","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Start_DE","time_Start_E","time_Start_ELL","time_Start_HUN","time_Start_NOR","time_Start_PL","time_Start_POR","time_Start_SC","time_Start_TC","time_Start_THAI","time_Start_TUR","time_Target_Prac","time_Target_response_Prac","time_Target_response_correct_Prac","time_Target_response_noans_Prac","time_Target_response_wrong_Prac","time_Trial_logger","time_Welcome_PP_DE","time_Welcome_PP_E","time_Welcome_PP_ELL","time_Welcome_PP_HUN","time_Welcome_PP_NOR","time_Welcome_PP_PL","time_Welcome_PP_POR","time_Welcome_PP_SC","time_Welcome_PP_TC","time_Welcome_PP_THAI","time_Welcome_PP_TUR","title","total_correct","total_response_time","total_responses","tur","uniform_coordinates","width"
"Y","7054","H","H","PP_LIST1.csv","bottleH.jpg","bottleH.jpg","100","100","616.333333333","616.333333333","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","0","38","0","38","5","0","0","38","38","0","0","38","38","38","38","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","38","0","0","0","0","0","0","0","0","0","0","0","Tue Nov 12 10:25:44 2019","no","Matching Tasks","yes","no","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/psyadmin/Documents/PSA_002","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","38","38","1","5","/Users/psyadmin/Documents/PSA_002/GBR-014_PP_07.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","j","space","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","NA","592","4850","NA","592","NA","6286","NA","NA","NA","NA","NA","NA","NA","NA","NA","666","NA","24537","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","7","odd","no","no","NA","10100","6176","6187","8713","10076","10076","96582","NA","53155","127343","45061","34675","46829","127856","127330","10101","53155","127856","128462","NA","NA","34676","46758","34708","45048","34708","34708","34676","NA","46843","NA","NA","NA","NA","NA","NA","NA","NA","NA","45575","45575","46258","NA","NA","128962","NA","10114","NA","NA","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","15","9245","15","no","yes","1024"
"Y","7054","H","H","PP_LIST1.csv","axeH.jpg","axeH.jpg","100","100","612.375","612.375","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","0","39","0","39","5","0","0","39","39","0","0","39","39","39","39","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","39","0","0","0","0","0","0","0","0","0","0","0","Tue Nov 12 10:25:44 2019","no","Matching Tasks","yes","no","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/psyadmin/Documents/PSA_002","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","39","39","1","5","/Users/psyadmin/Documents/PSA_002/GBR-014_PP_07.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","j","space","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","NA","553","4850","NA","553","NA","6286","NA","NA","NA","NA","NA","NA","NA","NA","NA","666","NA","24537","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","7","odd","no","no","NA","10100","6176","6187","8713","10076","10076","96582","NA","53155","129149","45061","34675","46829","129662","129137","10101","53155","129662","130229","NA","NA","34676","46758","34708","45048","34708","34708","34676","NA","46843","NA","NA","NA","NA","NA","NA","NA","NA","NA","45575","45575","46258","NA","NA","130729","NA","10114","NA","NA","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","16","9798","16","no","yes","1024"
"F","7054","F","F","PP_LIST1.csv","watch.jpg","skirt.jpg","100","100","606.176470588","606.176470588","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","0","40","0","40","5","0","0","40","40","0","0","40","40","40","40","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","40","0","0","0","0","0","0","0","0","0","0","0","Tue Nov 12 10:25:44 2019","no","Matching Tasks","yes","no","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/psyadmin/Documents/PSA_002","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","40","40","1","5","/Users/psyadmin/Documents/PSA_002/GBR-014_PP_07.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","f","space","NA","f","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","NA","507","4850","NA","507","NA","6286","NA","NA","NA","NA","NA","NA","NA","NA","NA","666","NA","24537","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","7","odd","no","no","NA","10100","6176","6187","8713","10076","10076","96582","NA","53155","130917","45061","34675","46829","131429","130904","10101","53155","131429","131950","NA","NA","34676","46758","34708","45048","34708","34708","34676","NA","46843","NA","NA","NA","NA","NA","NA","NA","NA","NA","45575","45575","46258","NA","NA","132450","NA","10114","NA","NA","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","17","10305","17","no","yes","1024"
"F","7054","F","F","PP_LIST1.csv","needle.jpg","tiger.jpg","100","100","617.944444444","617.944444444","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","0","41","0","41","5","0","0","41","41","0","0","41","41","41","41","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","41","0","0","0","0","0","0","0","0","0","0","0","Tue Nov 12 10:25:44 2019","no","Matching Tasks","yes","no","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/psyadmin/Documents/PSA_002","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","41","41","1","5","/Users/psyadmin/Documents/PSA_002/GBR-014_PP_07.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","f","space","NA","f","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","NA","818","4850","NA","818","NA","6286","NA","NA","NA","NA","NA","NA","NA","NA","NA","666","NA","24537","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","7","odd","no","no","NA","10100","6176","6187","8713","10076","10076","96582","NA","53155","132638","45061","34675","46829","133150","132625","10101","53155","133150","133982","NA","NA","34676","46758","34708","45048","34708","34708","34676","NA","46843","NA","NA","NA","NA","NA","NA","NA","NA","NA","45575","45575","46258","NA","NA","134482","NA","10114","NA","NA","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","18","11123","18","no","yes","1024"
"F","7054","F","F","PP_LIST1.csv","buggy.jpg","glass.jpg","100","100","613.052631579","613.052631579","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","0","42","0","42","5","0","0","42","42","0","0","42","42","42","42","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","42","0","0","0","0","0","0","0","0","0","0","0","Tue Nov 12 10:25:44 2019","no","Matching Tasks","yes","no","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/psyadmin/Documents/PSA_002","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","42","42","1","5","/Users/psyadmin/Documents/PSA_002/GBR-014_PP_07.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","f","space","NA","f","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","NA","525","4850","NA","525","NA","6286","NA","NA","NA","NA","NA","NA","NA","NA","NA","666","NA","24537","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","7","odd","no","no","NA","10100","6176","6187","8713","10076","10076","96582","NA","53155","134673","45061","34675","46829","135186","134660","10101","53155","135186","135726","NA","NA","34676","46758","34708","45048","34708","34708","34676","NA","46843","NA","NA","NA","NA","NA","NA","NA","NA","NA","45575","45575","46258","NA","NA","136226","NA","10114","NA","NA","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","19","11648","19","no","yes","1024"
"N","7054","V","H","PP_LIST1.csv","plateV.jpg","plateH.jpg","100","100","612.55","612.55","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","0","43","0","43","5","0","0","43","43","0","0","43","43","43","43","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","43","0","0","0","0","0","0","0","0","0","0","0","Tue Nov 12 10:25:44 2019","no","Matching Tasks","yes","no","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/psyadmin/Documents/PSA_002","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","43","43","1","5","/Users/psyadmin/Documents/PSA_002/GBR-014_PP_07.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","j","space","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","NA","603","4850","NA","603","NA","6286","NA","NA","NA","NA","NA","NA","NA","NA","NA","666","NA","24537","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","7","odd","no","no","NA","10100","6176","6187","8713","10076","10076","96582","NA","53155","136419","45061","34675","46829","136931","136406","10101","53155","136932","137550","NA","NA","34676","46758","34708","45048","34708","34708","34676","NA","46843","NA","NA","NA","NA","NA","NA","NA","NA","NA","45575","45575","46258","NA","NA","138050","NA","10114","NA","NA","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","20","12251","20","no","yes","1024"
"F","7054","F","F","PP_LIST1.csv","tiger.jpg","wndmil.jpg","100","100","611.523809524","611.523809524","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","0","44","0","44","5","0","0","44","44","0","0","44","44","44","44","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","44","0","0","0","0","0","0","0","0","0","0","0","Tue Nov 12 10:25:44 2019","no","Matching Tasks","yes","no","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/psyadmin/Documents/PSA_002","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","44","44","1","5","/Users/psyadmin/Documents/PSA_002/GBR-014_PP_07.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","f","space","NA","f","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","NA","591","4850","NA","591","NA","6286","NA","NA","NA","NA","NA","NA","NA","NA","NA","666","NA","24537","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","7","odd","no","no","NA","10100","6176","6187","8713","10076","10076","96582","NA","53155","138238","45061","34675","46829","138751","138226","10101","53155","138751","139357","NA","NA","34676","46758","34708","45048","34708","34708","34676","NA","46843","NA","NA","NA","NA","NA","NA","NA","NA","NA","45575","45575","46258","NA","NA","139857","NA","10114","NA","NA","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","21","12842","21","no","yes","1024"
"F","7054","F","F","PP_LIST1.csv","umberella.jpg","flower.jpg","100","100","609.318181818","609.318181818","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","0","45","0","45","5","0","0","45","45","0","0","45","45","45","45","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","45","0","0","0","0","0","0","0","0","0","0","0","Tue Nov 12 10:25:44 2019","no","Matching Tasks","yes","no","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/psyadmin/Documents/PSA_002","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","45","45","1","5","/Users/psyadmin/Documents/PSA_002/GBR-014_PP_07.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","f","space","NA","f","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","NA","563","4850","NA","563","NA","6286","NA","NA","NA","NA","NA","NA","NA","NA","NA","666","NA","24537","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","7","odd","no","no","NA","10100","6176","6187","8713","10076","10076","96582","NA","53155","140058","45061","34675","46829","140571","140046","10101","53155","140571","141149","NA","NA","34676","46758","34708","45048","34708","34708","34676","NA","46843","NA","NA","NA","NA","NA","NA","NA","NA","NA","45575","45575","46258","NA","NA","141649","NA","10114","NA","NA","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","22","13405","22","no","yes","1024"
"N","7054","H","V","PP_LIST1.csv","ironH.jpg","ironV.jpg","100","100","620.347826087","620.347826087","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","0","46","0","46","5","0","0","46","46","0","0","46","46","46","46","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","46","0","0","0","0","0","0","0","0","0","0","0","Tue Nov 12 10:25:44 2019","no","Matching Tasks","yes","no","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/psyadmin/Documents/PSA_002","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","46","46","1","5","/Users/psyadmin/Documents/PSA_002/GBR-014_PP_07.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","j","space","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","NA","863","4850","NA","863","NA","6286","NA","NA","NA","NA","NA","NA","NA","NA","NA","666","NA","24537","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","7","odd","no","no","NA","10100","6176","6187","8713","10076","10076","96582","NA","53155","141838","45061","34675","46829","142351","141826","10101","53155","142351","143229","NA","NA","34676","46758","34708","45048","34708","34708","34676","NA","46843","NA","NA","NA","NA","NA","NA","NA","NA","NA","45575","45575","46258","NA","NA","143729","NA","10114","NA","NA","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","23","14268","23","no","yes","1024"
"F","7054","F","F","PP_LIST1.csv","tlphon.jpg","knife.jpg","100","100","619.375","619.375","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","0","47","0","47","5","0","0","47","47","0","0","47","47","47","47","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","47","0","0","0","0","0","0","0","0","0","0","0","Tue Nov 12 10:25:44 2019","no","Matching Tasks","yes","no","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/psyadmin/Documents/PSA_002","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","47","47","1","5","/Users/psyadmin/Documents/PSA_002/GBR-014_PP_07.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","f","space","NA","f","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","NA","597","4850","NA","597","NA","6286","NA","NA","NA","NA","NA","NA","NA","NA","NA","666","NA","24537","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","7","odd","no","no","NA","10100","6176","6187","8713","10076","10076","96582","NA","53155","143920","45061","34675","46829","144433","143907","10101","53155","144433","145045","NA","NA","34676","46758","34708","45048","34708","34708","34676","NA","46843","NA","NA","NA","NA","NA","NA","NA","NA","NA","45575","45575","46258","NA","NA","145545","NA","10114","NA","NA","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","24","14865","24","no","yes","1024"
